MicrosigaPN;OraclePN;PT Description;NCM;IPI;PIS;COFINS;Fator 18;Fator 12;Fator 7;Fator 4
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP116175-016-955;1FP116175-016-955;PORCA U-NUT - 70691775;73160000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1FP150437-016-700;1FP150437-016-700;ANEL DE VEDACAO;40070019;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
1FP192049;1FP192049;ETIQUETA ADESIVA ULTRA LOK;39199090;;;;;;;
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1FD140HYD;1FD140HYD;MOUSE PAD;40161090;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
9461701;9461701;TUBO PRETO PROTETIVO;39235000;;;;;;;
9461701;9461701;TUBO PRETO PROTETIVO;39235000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P002823-016-900;P002823-016-900;ABRACADEIRA DE ACO;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
P101290-016-700;P101290-016-700;REDUTOR DE BORRACHA;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P100091-016-700;P100091-016-700;TAMPAO PLASTICO PARA INDICADOR;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
P100091-016-700;P100091-016-700;TAMPAO PLASTICO PARA INDICADOR;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
P100091-016-700;P100091-016-700;TAMPAO PLASTICO PARA INDICADOR;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
P100091-016-700;P100091-016-700;TAMPAO PLASTICO PARA INDICADOR;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP150437-016-700;1FP150437-016-700;ANEL DE VEDACAO;40070019;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P100091-016-700;P100091-016-700;TAMPAO PLASTICO PARA INDICADOR;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
P115097-016-700;P115097-016-700;ANEL DE VEDACAO OD 407MM;40169300;;;;;;;
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP151058-016-900;1FP151058-016-900;CHAPA EXP EN0704010 1062X455MM;72123000;;;;;;;
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
